transaction_id,entreprise_id,pays,notation_pays,score_risque_pays,montant,technique_paiement,date_ouverture,date_prevue,date_effective,delai_prevu,delai_reel,retard,is_late,risque_operationnel,fraude_suspectee,rang_transaction_entreprise,montant_precedent,evolution_montant_pct,score_aml
T000172,E0041,Italie,1,0.0,805200.76,Transfert,2023-05-14,2023-05-21,2023-06-07,7,24,17,1,0,0,6,1180169.54,-31.77,19.9
T000173,E0106,France,1,0.0,1381413.63,Remise documentaire,2022-03-31,2022-04-29,2022-04-29,29,29,0,0,0,0,6,733151.31,88.42,26.6
T000174,E0097,France,1,0.0,694137.27,Crédit documentaire,2024-08-06,2024-09-06,2024-09-06,31,31,0,0,0,0,12,1056337.14,-34.29,10.8
T000175,E0081,Sénégal,4,75.0,1888067.67,Crédit documentaire,2022-11-27,2023-01-04,2023-02-12,38,77,39,1,0,0,6,316122.1,497.26,48.7
T000176,E0063,Turquie,3,50.0,1050266.94,Transfert,2020-03-14,2020-03-20,2020-03-21,6,7,1,1,0,1,1,,,48.1
T000177,E0070,Pays-Bas,1,0.0,457136.98,Remise documentaire,2021-12-24,2022-01-15,2022-01-15,22,22,0,0,0,1,7,465861.18,-1.87,17.8
T000178,E0079,Côte d'Ivoire,4,75.0,371643.0,Transfert,2020-07-03,2020-07-12,2020-08-17,9,45,36,1,0,0,1,,,38.9
T000179,E0100,Pays-Bas,1,0.0,992988.97,Transfert,2021-02-02,2021-02-10,2021-02-10,8,8,0,0,0,0,5,669590.59,48.3,36.6
T000180,E0121,États-Unis,1,0.0,710614.89,Transfert,2023-02-18,2023-02-20,2023-02-20,2,2,0,0,0,0,10,777221.75,-8.57,24.9
T000181,E0133,Chine,3,50.0,1085600.2,Crédit documentaire,2023-01-06,2023-03-03,2023-04-01,56,85,29,1,0,0,4,953626.18,13.84,40.3
T000182,E0143,Allemagne,1,0.0,989295.05,Remise documentaire,2024-05-07,2024-05-31,2024-05-31,24,24,0,0,0,0,10,498289.66,98.54,19.4
T000183,E0072,Émirats arabes unis,2,25.0,770868.43,Transfert,2020-05-18,2020-05-25,2020-05-25,7,7,0,0,0,0,1,,,24.9
T000184,E0142,Allemagne,1,0.0,461282.51,Remise documentaire,2022-04-24,2022-05-15,2022-05-15,21,21,0,0,1,0,4,1267112.82,-63.6,15.4
T000185,E0068,Allemagne,1,0.0,194061.11,Transfert,2022-03-28,2022-04-03,2022-04-15,6,18,12,1,0,0,4,774962.75,-74.96,21.6
T000186,E0066,Turquie,3,50.0,621394.02,Transfert,2024-03-08,2024-03-12,2024-03-12,4,4,0,0,0,0,9,1039971.49,-40.25,30.1
T000187,E0037,Pays-Bas,1,0.0,1142559.52,Transfert,2021-02-19,2021-02-23,2021-02-23,4,4,0,0,0,0,3,619077.47,84.56,19.7
T000188,E0126,Espagne,1,0.0,885637.5,Crédit documentaire,2023-10-16,2023-12-06,2023-12-06,51,51,0,0,0,0,8,574300.96,54.21,19.8
T000189,E0060,France,1,0.0,301704.49,Remise documentaire,2022-01-30,2022-02-28,2022-02-28,29,29,0,0,0,0,6,628753.94,-52.02,21.2
T000190,E0025,Turquie,3,50.0,869272.37,Crédit documentaire,2022-10-02,2022-11-02,2022-11-02,31,31,0,0,0,0,4,189737.47,358.14,38.7
T000191,E0137,Allemagne,1,0.0,954126.95,Remise documentaire,2020-09-19,2020-09-30,2020-09-30,11,11,0,0,0,0,3,539359.86,76.9,24.7
T000192,E0112,France,1,0.0,446457.03,Transfert,2022-03-17,2022-03-20,2022-03-20,3,3,0,0,0,0,6,1453372.61,-69.28,28.8
T000193,E0104,Belgique,1,0.0,861490.04,Remise documentaire,2020-01-25,2020-02-10,2020-02-10,16,16,0,0,0,0,1,,,11.7
T000194,E0124,Pays-Bas,1,0.0,823283.49,Transfert,2021-06-22,2021-06-26,2021-06-26,4,4,0,0,0,0,4,407396.54,102.08,25.2
T000195,E0036,Italie,1,0.0,342811.88,Transfert,2021-03-07,2021-03-14,2021-03-14,7,7,0,0,0,0,5,358716.65,-4.43,11.7
T000196,E0069,Pays-Bas,1,0.0,943114.94,Transfert,2023-03-16,2023-03-19,2023-03-19,3,3,0,0,0,0,11,670067.45,40.75,20.9
T000197,E0002,Côte d'Ivoire,4,75.0,1024313.81,Transfert,2021-04-27,2021-05-06,2021-05-06,9,9,0,0,0,1,4,922962.68,10.98,36.4
T000198,E0004,Côte d'Ivoire,4,75.0,1233220.5,Transfert,2024-07-08,2024-07-09,2024-08-10,1,33,32,1,1,0,11,965172.58,27.77,50.2
T000199,E0101,Sénégal,4,75.0,1221520.82,Transfert,2024-01-15,2024-01-21,2024-01-21,6,6,0,0,0,0,9,578540.28,111.14,56.4
T000200,E0057,Turquie,3,50.0,248932.25,Transfert,2020-07-21,2020-07-24,2020-08-10,3,20,17,1,0,0,1,,,31.1
T000201,E0127,Émirats arabes unis,2,25.0,424869.98,Remise documentaire,2021-06-16,2021-07-07,2021-07-07,21,21,0,0,0,0,3,990816.33,-57.12,29.3
T000202,E0144,Belgique,1,0.0,1006014.11,Transfert,2020-09-05,2020-09-11,2020-09-11,6,6,0,0,0,0,1,,,18.0
T000203,E0127,Turquie,3,50.0,1005514.38,Remise documentaire,2023-01-07,2023-01-22,2023-01-22,15,15,0,0,1,0,8,1080469.1,-6.94,34.5
T000204,E0111,Chine,3,50.0,1006019.07,Transfert,2024-02-17,2024-02-25,2024-02-25,8,8,0,0,0,0,11,278212.2,261.6,55.0
T000205,E0029,Sénégal,4,75.0,2341092.6,Crédit documentaire,2020-12-09,2021-02-07,2021-02-07,60,60,0,0,1,0,2,520109.8,350.12,49.9
T000206,E0039,Turquie,3,50.0,1028356.2,Transfert,2020-05-26,2020-05-28,2020-06-12,2,17,15,1,0,0,1,,,33.1
T000207,E0090,Côte d'Ivoire,4,75.0,1254226.26,Transfert,2023-08-13,2023-08-20,2023-09-18,7,36,29,1,0,0,7,115932.64,981.86,56.1
T000208,E0145,Côte d'Ivoire,4,75.0,1181600.71,Remise documentaire,2022-07-11,2022-08-03,2022-08-05,23,25,2,1,1,1,7,381235.61,209.94,65.0
T000209,E0078,Pays-Bas,1,0.0,1060556.5,Crédit documentaire,2023-12-06,2023-12-31,2024-01-26,25,51,26,1,0,1,8,712131.24,48.93,19.8
T000210,E0125,Émirats arabes unis,2,25.0,673892.3,Transfert,2020-02-23,2020-03-01,2020-03-07,7,13,6,1,0,0,1,,,39.7
T000211,E0021,Espagne,1,0.0,1103587.69,Remise documentaire,2022-03-09,2022-03-28,2022-03-28,19,19,0,0,0,0,3,1376509.32,-19.83,13.7
T000212,E0116,Italie,1,0.0,490869.91,Transfert,2024-09-13,2024-09-16,2024-10-29,3,46,43,1,0,0,12,414030.62,18.56,25.1
T000213,E0109,Émirats arabes unis,2,25.0,705272.56,Transfert,2023-01-12,2023-01-17,2023-01-17,5,5,0,0,0,0,12,1259506.28,-44.0,35.1
T000214,E0097,Chine,3,50.0,605854.58,Transfert,2023-05-08,2023-05-16,2023-05-16,8,8,0,0,0,0,6,646177.78,-6.24,32.5
T000215,E0113,Chine,3,50.0,832749.66,Remise documentaire,2022-12-29,2023-01-17,2023-01-17,19,19,0,0,0,0,5,1380457.44,-39.68,29.6
T000216,E0022,Espagne,1,0.0,1725863.43,Transfert,2022-01-19,2022-01-26,2022-02-15,7,27,20,1,1,0,7,1187458.0,45.34,38.2
T000217,E0047,Italie,1,0.0,53093.92,Transfert,2022-08-18,2022-08-27,2022-09-28,9,41,32,1,0,0,7,367380.8,-85.55,17.0
T000218,E0140,France,1,0.0,1074504.08,Remise documentaire,2024-06-22,2024-07-11,2024-07-11,19,19,0,0,0,0,8,725736.41,48.06,10.8
T000219,E0027,Allemagne,1,0.0,154913.65,Transfert,2023-02-22,2023-03-01,2023-03-01,7,7,0,0,0,0,8,1038062.81,-85.08,22.3
T000220,E0050,États-Unis,1,0.0,611227.25,Remise documentaire,2021-03-27,2021-04-14,2021-04-14,18,18,0,0,0,0,6,550072.57,11.12,6.9
T000221,E0062,Turquie,3,50.0,1235580.24,Remise documentaire,2023-11-03,2023-11-21,2023-11-21,18,18,0,0,0,0,9,482850.87,155.89,39.3
T000222,E0110,États-Unis,1,0.0,825712.01,Transfert,2020-05-20,2020-05-23,2020-05-23,3,3,0,0,0,0,2,1095386.63,-24.62,14.4
T000223,E0051,Émirats arabes unis,2,25.0,368902.09,Transfert,2023-06-29,2023-07-07,2023-07-09,8,10,2,1,0,0,8,848118.25,-56.5,28.2
T000224,E0015,France,1,0.0,513878.52,Transfert,2020-07-28,2020-08-02,2020-08-31,5,34,29,1,0,0,2,843757.92,-39.1,26.7
T000225,E0057,Italie,1,0.0,1071839.1,Transfert,2021-03-20,2021-03-26,2021-03-26,6,6,0,0,0,0,4,461215.46,132.39,28.1
T000226,E0056,Belgique,1,0.0,507853.35,Transfert,2024-06-08,2024-06-09,2024-06-09,1,1,0,0,0,0,13,1236524.05,-58.93,16.2
T000227,E0067,France,1,0.0,886583.44,Transfert,2022-03-14,2022-03-16,2022-03-16,2,2,0,0,0,0,6,417783.82,112.21,33.1
T000228,E0027,Pays-Bas,1,0.0,818228.74,Remise documentaire,2024-08-23,2024-09-02,2024-09-18,10,26,16,1,0,0,12,784177.94,4.34,11.9
T000229,E0137,Allemagne,1,0.0,539359.86,Remise documentaire,2020-03-09,2020-03-25,2020-03-25,16,16,0,0,0,0,2,806231.62,-33.1,20.3
T000230,E0149,Allemagne,1,0.0,1657577.64,Transfert,2023-10-27,2023-11-01,2023-11-01,5,5,0,0,0,0,7,744617.61,122.61,35.8
T000231,E0055,Côte d'Ivoire,4,75.0,1053567.61,Crédit documentaire,2022-12-02,2022-12-29,2022-12-29,27,27,0,0,0,0,4,1136257.42,-7.28,27.2
T000232,E0030,France,1,0.0,874581.73,Crédit documentaire,2021-03-22,2021-04-18,2021-04-18,27,27,0,0,0,1,2,879164.31,-0.52,3.7
T000233,E0056,Pays-Bas,1,0.0,535285.41,Remise documentaire,2022-03-21,2022-04-07,2022-04-10,17,20,3,1,0,0,9,1727731.82,-69.02,11.0
T000234,E0049,Côte d'Ivoire,4,75.0,1140973.33,Remise documentaire,2022-01-30,2022-02-11,2022-03-15,12,44,32,1,1,0,4,785669.58,45.22,53.2
T000235,E0014,Sénégal,4,75.0,482991.7,Transfert,2021-12-29,2022-01-01,2022-01-01,3,3,0,0,0,1,2,592955.48,-18.55,40.6
T000236,E0038,Allemagne,1,0.0,754105.42,Transfert,2023-02-17,2023-02-23,2023-02-23,6,6,0,0,0,0,9,166438.87,353.08,27.4
T000237,E0064,Côte d'Ivoire,4,75.0,1001994.91,Transfert,2024-01-23,2024-01-26,2024-01-26,3,3,0,0,1,0,5,549774.92,82.26,41.7
T000238,E0101,Chine,3,50.0,1146302.08,Transfert,2023-11-28,2023-12-06,2023-12-18,8,20,12,1,0,0,7,781231.77,46.73,43.9
T000239,E0041,Émirats arabes unis,2,25.0,319881.44,Transfert,2024-08-29,2024-09-08,2024-09-08,10,10,0,0,0,0,8,1409249.63,-77.3,29.6
T000240,E0055,Italie,1,0.0,666199.51,Transfert,2024-08-05,2024-08-10,2024-08-10,5,5,0,0,0,0,9,936460.79,-28.86,14.3
T000241,E0066,Chine,3,50.0,610021.88,Transfert,2021-01-14,2021-01-15,2021-01-15,1,1,0,0,0,0,3,394867.55,54.49,31.1
T000242,E0130,Belgique,1,0.0,538668.31,Remise documentaire,2023-09-10,2023-10-07,2023-10-07,27,27,0,0,0,0,9,1179821.65,-54.34,9.9
T000243,E0004,Chine,3,50.0,1506181.7,Transfert,2021-08-02,2021-08-08,2021-08-08,6,6,0,0,0,1,5,874706.71,72.19,46.7
T000244,E0094,Sénégal,4,75.0,961992.68,Transfert,2024-09-06,2024-09-09,2024-09-12,3,6,3,1,1,0,5,1157969.75,-16.92,48.7
T000245,E0147,Espagne,1,0.0,295646.42,Transfert,2023-08-07,2023-08-14,2023-08-14,7,7,0,0,0,0,11,671445.66,-55.97,27.4
T000246,E0050,Pays-Bas,1,0.0,1167144.78,Transfert,2021-03-28,2021-04-07,2021-04-07,10,10,0,0,1,0,7,611227.25,90.95,20.2
T000247,E0016,Sénégal,4,75.0,1648862.48,Transfert,2024-08-31,2024-09-02,2024-09-02,2,2,0,0,0,0,7,910676.32,81.06,48.2
T000248,E0088,Côte d'Ivoire,4,75.0,1212986.1,Crédit documentaire,2022-05-01,2022-06-13,2022-06-13,43,43,0,0,1,0,2,1125010.33,7.82,32.6
T000249,E0074,Chine,3,50.0,192252.01,Transfert,2020-05-24,2020-05-29,2020-06-12,5,19,14,1,0,1,2,567790.62,-66.14,30.9
T000250,E0130,Côte d'Ivoire,4,75.0,606306.37,Transfert,2022-02-28,2022-03-04,2022-04-16,4,47,43,1,1,0,5,897474.88,-32.44,36.9
T000251,E0029,Italie,1,0.0,1306764.46,Remise documentaire,2023-02-17,2023-03-12,2023-03-12,23,23,0,0,0,0,4,1311065.96,-0.33,12.8
T000252,E0132,Sénégal,4,75.0,516932.21,Transfert,2023-09-24,2023-10-01,2023-10-01,7,7,0,0,1,1,7,179734.63,187.61,60.4
T000253,E0083,États-Unis,1,0.0,977527.77,Transfert,2023-09-08,2023-09-11,2023-09-11,3,3,0,0,0,0,9,917228.99,6.57,13.4
T000254,E0116,Belgique,1,0.0,1109853.62,Remise documentaire,2021-10-26,2021-11-16,2021-11-16,21,21,0,0,0,0,4,537242.29,106.58,27.3
T000255,E0034,Belgique,1,0.0,429227.81,Remise documentaire,2023-02-27,2023-03-26,2023-03-26,27,27,0,0,0,0,7,616446.29,-30.37,7.9
T000256,E0072,Pays-Bas,1,0.0,776189.86,Transfert,2022-07-15,2022-07-23,2022-07-23,8,8,0,0,1,0,5,850089.8,-8.69,18.1
T000257,E0114,Pays-Bas,1,0.0,390244.94,Remise documentaire,2022-11-26,2022-12-10,2022-12-10,14,14,0,0,0,0,7,550492.42,-29.11,12.7
T000258,E0128,Allemagne,1,0.0,698972.74,Transfert,2021-10-06,2021-10-07,2021-10-07,1,1,0,0,0,0,5,529443.08,32.02,19.6
T000259,E0128,Chine,3,50.0,300886.73,Transfert,2023-03-14,2023-03-24,2023-03-27,10,13,3,1,0,1,8,268725.58,11.97,32.1
T000260,E0149,Pays-Bas,1,0.0,1452964.52,Transfert,2023-04-07,2023-04-11,2023-05-01,4,24,20,1,0,0,4,989436.97,46.85,29.6
T000261,E0021,Allemagne,1,0.0,227943.45,Remise documentaire,2024-01-21,2024-02-10,2024-02-10,20,20,0,0,0,0,14,1550718.33,-85.3,16.5
T000262,E0022,Côte d'Ivoire,4,75.0,623982.21,Remise documentaire,2024-08-05,2024-08-18,2024-09-07,13,33,20,1,1,0,13,605149.85,3.11,48.8
T000263,E0085,États-Unis,1,0.0,852296.23,Transfert,2020-04-24,2020-04-30,2020-04-30,6,6,0,0,0,0,3,828626.49,2.86,17.8
T000264,E0021,Espagne,1,0.0,1376509.32,Crédit documentaire,2021-04-09,2021-06-06,2021-06-06,58,58,0,0,0,0,2,979083.42,40.59,13.0
T000265,E0121,France,1,0.0,225655.14,Transfert,2020-03-25,2020-03-31,2020-03-31,6,6,0,0,0,0,1,,,23.1
T000266,E0136,Allemagne,1,0.0,1265265.5,Transfert,2023-10-11,2023-10-18,2023-10-18,7,7,0,0,0,0,9,363074.89,248.49,48.7
T000267,E0129,Espagne,1,0.0,804093.22,Transfert,2021-08-16,2021-08-23,2021-09-14,7,29,22,1,0,0,2,514259.43,56.36,28.7
T000268,E0124,France,1,0.0,407396.54,Transfert,2021-06-21,2021-06-23,2021-06-23,2,2,0,0,0,0,3,931504.96,-56.26,20.7
T000269,E0083,Italie,1,0.0,984841.39,Transfert,2021-02-09,2021-02-17,2021-02-17,8,8,0,0,0,0,3,615089.88,60.11,17.5
T000270,E0107,Côte d'Ivoire,4,75.0,879623.88,Transfert,2021-05-11,2021-05-13,2021-06-10,2,30,28,1,0,0,2,735485.72,19.6,48.7
T000271,E0075,Espagne,1,0.0,559913.25,Transfert,2022-04-27,2022-05-04,2022-05-04,7,7,0,0,0,0,5,78047.16,617.4,26.9
T000272,E0124,Sénégal,4,75.0,827920.83,Transfert,2021-09-16,2021-09-19,2021-09-19,3,3,0,0,0,0,5,823283.49,0.56,40.1
T000273,E0059,Émirats arabes unis,2,25.0,645874.56,Remise documentaire,2022-06-21,2022-07-02,2022-07-02,11,11,0,0,0,0,2,1215961.87,-46.88,29.1
T000274,E0083,Italie,1,0.0,845406.94,Remise documentaire,2020-06-24,2020-07-07,2020-07-07,13,13,0,0,0,0,1,,,6.6
T000275,E0090,Italie,1,0.0,1064852.27,Crédit documentaire,2024-08-06,2024-09-13,2024-10-28,38,83,45,1,0,0,8,1254226.26,-15.1,10.3
T000276,E0093,Émirats arabes unis,2,25.0,1434406.73,Transfert,2021-03-04,2021-03-13,2021-03-13,9,9,0,0,0,0,4,1148928.25,24.85,23.4
T000277,E0125,Chine,3,50.0,304873.8,Transfert,2024-02-03,2024-02-06,2024-03-20,3,46,43,1,1,0,11,1100773.21,-72.3,51.7
T000278,E0008,Sénégal,4,75.0,1653213.35,Transfert,2021-06-07,2021-06-10,2021-06-23,3,16,13,1,0,0,3,959654.45,72.27,54.6
T000279,E0080,France,1,0.0,739285.96,Transfert,2020-01-18,2020-01-20,2020-01-20,2,2,0,0,0,0,1,,,17.3
T000280,E0033,Sénégal,4,75.0,1035326.88,Transfert,2020-08-08,2020-08-09,2020-08-09,1,1,0,0,0,0,1,,,35.6
T000281,E0096,États-Unis,1,0.0,912396.75,Transfert,2023-12-24,2023-12-26,2023-12-26,2,2,0,0,0,0,13,1014661.1,-10.08,18.5
T000282,E0104,Espagne,1,0.0,550920.19,Transfert,2022-10-22,2022-10-30,2022-10-30,8,8,0,0,0,0,5,581502.22,-5.26,17.3
T000283,E0091,Chine,3,50.0,716751.1,Transfert,2022-09-30,2022-10-07,2022-10-07,7,7,0,0,1,0,5,534839.63,34.01,29.8
T000284,E0084,Belgique,1,0.0,602799.63,Remise documentaire,2021-04-28,2021-05-24,2021-05-28,26,30,4,1,0,0,2,1148027.09,-47.49,21.6
T000285,E0075,France,1,0.0,564254.1,Crédit documentaire,2021-07-27,2021-08-30,2021-08-30,34,34,0,0,0,0,3,604957.51,-6.73,3.4
T000286,E0078,Espagne,1,0.0,1139840.84,Remise documentaire,2022-12-02,2022-12-31,2022-12-31,29,29,0,0,0,0,4,1060080.47,7.52,19.9
T000287,E0081,Turquie,3,50.0,942806.19,Transfert,2021-10-01,2021-10-11,2021-10-11,10,10,0,0,0,0,4,1140088.7,-17.3,34.2
T000288,E0031,Italie,1,0.0,522836.16,Remise documentaire,2023-11-01,2023-11-17,2023-11-17,16,16,0,0,0,0,5,514861.69,1.55,10.9
T000289,E0021,Chine,3,50.0,1159839.95,Crédit documentaire,2022-05-30,2022-06-28,2022-06-28,29,29,0,0,0,0,5,1014603.94,14.31,25.5
T000290,E0049,Espagne,1,0.0,922919.81,Remise documentaire,2024-01-13,2024-01-26,2024-02-05,13,23,10,1,0,0,9,814105.42,13.37,27.8
T000291,E0122,États-Unis,1,0.0,1125144.85,Crédit documentaire,2021-09-13,2021-10-31,2021-10-31,48,48,0,0,0,0,5,977705.32,15.08,5.4
T000292,E0044,Côte d'Ivoire,4,75.0,1051851.54,Transfert,2024-05-14,2024-05-18,2024-05-30,4,16,12,1,1,0,10,1239510.74,-15.14,41.8
T000293,E0017,Turquie,3,50.0,468402.0,Transfert,2023-03-07,2023-03-17,2023-04-01,10,25,15,1,0,1,9,262219.8,78.63,44.6
T000294,E0067,Espagne,1,0.0,575927.58,Remise documentaire,2022-09-03,2022-09-17,2022-09-17,14,14,0,0,0,0,7,886583.44,-35.04,20.6
T000295,E0079,Belgique,1,0.0,1098917.44,Transfert,2022-03-04,2022-03-12,2022-03-12,8,8,0,0,0,0,5,824092.08,33.35,20.7
T000296,E0146,États-Unis,1,0.0,1044148.11,Remise documentaire,2020-01-31,2020-02-18,2020-02-18,18,18,0,0,0,0,1,,,12.1
T000297,E0115,Allemagne,1,0.0,791639.36,Remise documentaire,2020-05-15,2020-05-30,2020-05-30,15,15,0,0,0,0,1,,,11.5
T000298,E0039,Émirats arabes unis,2,25.0,846930.95,Remise documentaire,2022-07-26,2022-08-12,2022-08-12,17,17,0,0,0,0,6,252078.81,235.98,34.1
T000299,E0029,États-Unis,1,0.0,1311065.96,Remise documentaire,2022-03-18,2022-04-16,2022-04-16,29,29,0,0,0,0,3,2341092.6,-44.0,16.1
T000300,E0038,Sénégal,4,75.0,563371.44,Crédit documentaire,2024-05-30,2024-06-21,2024-06-21,22,22,0,0,0,0,12,604460.23,-6.8,25.9
T000301,E0142,France,1,0.0,1018838.95,Crédit documentaire,2021-05-18,2021-07-10,2021-07-10,53,53,0,0,0,0,1,,,9.0
T000302,E0049,États-Unis,1,0.0,719122.94,Transfert,2023-07-15,2023-07-16,2023-08-14,1,30,29,1,0,0,7,864229.59,-16.79,33.6
T000303,E0148,Pays-Bas,1,0.0,712927.52,Transfert,2022-05-15,2022-05-20,2022-05-20,5,5,0,0,0,0,4,921054.19,-22.6,19.0
T000304,E0044,Italie,1,0.0,1239510.74,Transfert,2023-08-16,2023-08-24,2023-09-26,8,41,33,1,0,0,9,467057.77,165.39,31.0
T000305,E0063,Côte d'Ivoire,4,75.0,1130166.54,Transfert,2022-03-16,2022-03-23,2022-03-25,7,9,2,1,1,0,5,1001618.61,12.83,56.8
T000306,E0079,Côte d'Ivoire,4,75.0,1125403.85,Crédit documentaire,2022-07-20,2022-08-14,2022-09-28,25,70,45,1,0,0,8,1553834.52,-27.57,33.9
T000307,E0007,Italie,1,0.0,1322191.52,Remise documentaire,2020-09-10,2020-09-22,2020-09-22,12,12,0,0,0,0,3,445003.13,197.12,22.6
T000308,E0117,Chine,3,50.0,808401.54,Remise documentaire,2024-01-28,2024-02-23,2024-02-23,26,26,0,0,1,0,8,801218.41,0.9,33.6
T000309,E0051,France,1,0.0,1072781.19,Remise documentaire,2021-11-17,2021-12-15,2021-12-15,28,28,0,0,0,0,5,723864.53,48.2,15.8
T000310,E0088,Italie,1,0.0,675893.3,Transfert,2023-12-29,2023-12-30,2023-12-30,1,1,0,0,0,0,6,339602.57,99.02,24.6
T000311,E0097,Émirats arabes unis,2,25.0,929666.54,Transfert,2021-01-05,2021-01-07,2021-01-07,2,2,0,0,0,1,1,,,25.3
T000312,E0080,Pays-Bas,1,0.0,747942.78,Transfert,2022-10-16,2022-10-24,2022-10-24,8,8,0,0,1,0,9,1176308.48,-36.42,20.1
T000313,E0127,Allemagne,1,0.0,838798.39,Transfert,2023-09-12,2023-09-20,2023-09-20,8,8,0,0,0,0,11,235078.52,256.82,39.6
T000314,E0027,France,1,0.0,1038062.81,Transfert,2023-01-25,2023-01-30,2023-01-30,5,5,0,0,0,0,7,816236.68,27.18,20.1
T000315,E0102,France,1,0.0,472711.73,Transfert,2020-04-22,2020-04-28,2020-05-01,6,9,3,1,0,0,1,,,16.7
T000316,E0132,Pays-Bas,1,0.0,1636954.91,Transfert,2020-06-28,2020-06-29,2020-07-11,1,13,12,1,0,0,2,310423.89,427.33,41.6
T000317,E0122,Sénégal,4,75.0,397593.05,Remise documentaire,2023-05-03,2023-05-31,2023-05-31,28,28,0,0,1,0,7,1069927.8,-62.84,32.7
T000318,E0082,Turquie,3,50.0,314324.55,Transfert,2020-03-14,2020-03-16,2020-03-16,2,2,0,0,0,0,1,,,26.3
T000319,E0072,Espagne,1,0.0,1263244.35,Remise documentaire,2024-09-23,2024-10-20,2024-11-20,27,58,31,1,0,0,10,372951.83,238.72,27.7
T000320,E0063,Pays-Bas,1,0.0,1116665.08,Transfert,2022-04-27,2022-05-06,2022-05-20,9,23,14,1,0,1,6,1130166.54,-1.19,33.4
T000321,E0144,Côte d'Ivoire,4,75.0,1049647.93,Crédit documentaire,2022-12-19,2023-01-13,2023-01-13,25,25,0,0,0,0,4,1424604.48,-26.32,33.6
T000322,E0043,Côte d'Ivoire,4,75.0,1051338.2,Transfert,2023-05-31,2023-06-06,2023-06-06,6,6,0,0,0,0,10,660296.92,59.22,40.1
T000323,E0106,Italie,1,0.0,795101.29,Remise documentaire,2022-10-13,2022-11-08,2022-11-08,26,26,0,0,0,0,8,1396290.45,-43.06,21.7
T000324,E0120,Turquie,3,50.0,441098.25,Transfert,2021-08-17,2021-08-21,2021-08-23,4,6,2,1,0,0,6,893685.89,-50.64,35.4
T000325,E0103,Côte d'Ivoire,4,75.0,830321.82,Remise documentaire,2024-06-25,2024-07-24,2024-07-24,29,29,0,0,0,0,11,819408.65,1.33,34.2
T000326,E0012,Chine,3,50.0,529135.32,Remise documentaire,2021-03-10,2021-03-20,2021-03-20,10,10,0,0,0,0,3,631741.87,-16.24,22.0
T000327,E0111,Espagne,1,0.0,1190047.89,Transfert,2022-11-03,2022-11-12,2022-11-12,9,9,0,0,1,0,9,796352.4,49.44,29.2
T000328,E0083,Belgique,1,0.0,741177.05,Transfert,2023-03-11,2023-03-21,2023-03-21,10,10,0,0,0,0,7,673436.62,10.06,13.1
T000329,E0069,Belgique,1,0.0,469801.12,Crédit documentaire,2022-09-08,2022-10-28,2022-10-28,50,50,0,0,0,0,8,1055492.09,-55.49,11.8
T000330,E0147,Sénégal,4,75.0,671445.66,Transfert,2023-01-04,2023-01-10,2023-02-06,6,33,27,1,0,1,10,770226.63,-12.82,47.6
T000331,E0004,Chine,3,50.0,965172.58,Transfert,2024-01-24,2024-01-30,2024-01-30,6,6,0,0,1,0,10,703505.58,37.19,42.7
T000332,E0087,Belgique,1,0.0,574510.18,Remise documentaire,2024-06-17,2024-07-08,2024-07-18,21,31,10,1,0,0,13,764687.18,-24.87,12.8
T000333,E0078,États-Unis,1,0.0,471111.84,Remise documentaire,2024-09-21,2024-10-06,2024-10-06,15,15,0,0,0,0,9,1060556.5,-55.58,21.8
T000334,E0130,Pays-Bas,1,0.0,897474.88,Remise documentaire,2021-10-06,2021-10-17,2021-10-17,11,11,0,0,0,0,4,1502136.34,-40.25,9.8
T000335,E0012,Belgique,1,0.0,897986.63,Transfert,2021-09-11,2021-09-15,2021-09-15,4,4,0,0,0,0,4,529135.32,69.71,18.0
T000336,E0103,France,1,0.0,597222.73,Remise documentaire,2020-07-08,2020-08-01,2020-08-01,24,24,0,0,0,0,1,,,11.0
T000337,E0142,Italie,1,0.0,611584.68,Transfert,2022-09-17,2022-09-26,2022-09-26,9,9,0,0,0,0,8,897520.29,-31.86,19.4
T000338,E0116,Espagne,1,0.0,892819.97,Remise documentaire,2022-11-23,2022-12-07,2022-12-10,14,17,3,1,0,0,8,559317.36,59.63,23.2
T000339,E0117,Chine,3,50.0,220766.26,Transfert,2021-09-28,2021-09-29,2021-09-29,1,1,0,0,0,1,3,426692.82,-48.26,41.7
T000340,E0048,Émirats arabes unis,2,25.0,237014.49,Crédit documentaire,2020-07-30,2020-09-21,2020-09-21,53,53,0,0,0,1,5,911597.66,-74.0,27.1
T000341,E0019,Pays-Bas,1,0.0,512622.31,Remise documentaire,2021-03-05,2021-03-25,2021-03-25,20,20,0,0,0,0,4,253248.52,102.42,18.5
T000342,E0056,Émirats arabes unis,2,25.0,714621.14,Remise documentaire,2021-07-12,2021-07-26,2021-07-26,14,14,0,0,0,0,4,324960.63,119.91,22.8
T000343,E0139,Chine,3,50.0,924363.03,Transfert,2021-02-27,2021-03-08,2021-03-29,9,30,21,1,0,0,3,582032.37,58.82,52.2
T000344,E0061,Pays-Bas,1,0.0,1390142.49,Remise documentaire,2020-12-16,2020-12-28,2020-12-28,12,12,0,0,0,0,1,,,13.0
T000345,E0115,France,1,0.0,1143063.85,Transfert,2022-08-22,2022-08-23,2022-08-27,1,5,4,1,0,0,6,1563766.66,-26.9,20.4
